CustomerID,CreditScore,State,Age,Years,Balance,NumOfAccounts,HasCard,IsActiveMember,EstimatedSalary,CheckingAcct
15611318,599.0,New York,33.0,4,51690.89,1,1,0,111623,1
15611331,511.0,New Jersey,46.0,1,0.0,1,1,1,115779,1
15611430,690.0,New Jersey,54.0,5,0.0,1,1,0,12848,1
15611669,623.0,Connecticut,50.0,7,126608.37,1,0,1,646,1
15611729,703.0,Connecticut,39.0,1,141559.5,1,1,1,31257,1
15611767,624.0,Connecticut,52.0,0,133723.43,1,0,0,4860,1
15612064,474.0,New Jersey,33.0,5,0.0,2,1,0,181946,1
15612092,646.0,Connecticut,32.0,8,105397.8,1,1,0,78112,1
15612095,751.0,New Jersey,48.0,9,0.0,1,1,0,137508,1
15612103,627.0,Connecticut,35.0,2,137852.96,1,1,1,172269,1
15612139,786.0,New Jersey,33.0,0,83036.05,1,0,1,154991,1
15612207,840.0,Connecticut,51.0,1,87779.83,1,0,1,36687,1
15612350,691.0,New Jersey,31.0,5,40915.55,1,1,0,126214,1
15612478,525.0,New Jersey,51.0,10,0.0,3,1,0,171045,1
15612494,359.0,New Jersey,44.0,6,128747.69,1,1,0,146956,1
15612525,499.0,New Jersey,57.0,1,0.0,1,0,0,131372,1
15612966,545.0,Connecticut,60.0,7,128981.07,1,0,1,176924,1
15613048,648.0,Connecticut,40.0,5,139973.65,1,1,1,668,1
15613102,670.0,New Jersey,31.0,2,57530.06,1,1,1,181893,1
15613189,774.0,New Jersey,52.0,2,56580.93,1,1,0,113266,1
15613630,775.0,New Jersey,52.0,8,109922.61,1,1,1,96823,1
15613699,430.0,New Jersey,60.0,7,73937.02,1,1,0,161938,1
15613749,569.0,New York,34.0,0,151839.26,1,1,0,102300,1
15613772,542.0,New Jersey,39.0,3,135096.77,1,1,1,14353,1
15613854,622.0,New York,46.0,4,107073.27,2,1,1,30985,1
15613886,722.0,New York,43.0,1,0.0,1,1,0,44560,1
15614103,850.0,Connecticut,42.0,8,119839.69,1,0,1,51016,1
15614168,792.0,Connecticut,50.0,4,146710.76,1,1,0,16528,1
15615050,575.0,Connecticut,47.0,9,107915.94,2,1,1,63452,1
15615126,780.0,New Jersey,37.0,3,0.0,2,0,0,182157,1
15615207,792.0,New York,47.0,0,0.0,1,1,1,5558,1
15615296,405.0,New Jersey,39.0,10,0.0,1,1,0,160811,1
15615430,678.0,Connecticut,55.0,4,129646.91,1,1,1,184125,1
15615456,680.0,New Jersey,37.0,10,123806.28,1,1,0,81777,1
15615797,743.0,Connecticut,59.0,5,108585.35,1,1,1,192127,1
15616213,555.0,Connecticut,51.0,9,138214.5,1,1,0,198715,1
15616221,497.0,New Jersey,29.0,4,85646.81,1,0,0,63233,1
15616367,581.0,Connecticut,39.0,1,121523.51,1,0,0,161656,1
15616454,476.0,Connecticut,34.0,8,111905.43,1,0,1,197222,1
15616530,638.0,New Jersey,36.0,6,188455.19,1,0,0,47031,1
15616676,632.0,Connecticut,23.0,3,122478.51,1,1,0,147231,1
15616859,602.0,Connecticut,43.0,2,113641.49,4,1,0,115116,1
15617052,782.0,New Jersey,34.0,9,0.0,1,1,0,183021,1
15617065,650.0,New York,42.0,4,194532.66,1,1,0,171045,1
15617197,524.0,New Jersey,50.0,4,0.0,2,1,1,31841,1
15617331,637.0,Connecticut,39.0,3,109698.41,1,1,1,88391,1
15617482,489.0,Connecticut,52.0,1,131441.51,1,1,0,37240,1
15617486,530.0,New Jersey,52.0,1,106723.28,1,0,0,109960,1
15618255,642.0,Connecticut,56.0,6,103244.86,2,1,0,143050,1
15618562,618.0,Connecticut,40.0,0,140306.38,1,1,0,160619,1
15618703,663.0,New York,53.0,6,150200.23,1,0,1,151317,1
15618774,474.0,New Jersey,54.0,3,0.0,1,1,0,108409,1
15618936,688.0,New Jersey,51.0,5,0.0,1,1,0,91624,1
15619304,502.0,New Jersey,42.0,8,159660.8,3,1,0,113932,1
15619343,561.0,New Jersey,56.0,7,152759.0,2,1,0,133167,1
15619514,507.0,Connecticut,40.0,3,120105.43,1,1,0,92075,1
15619608,454.0,Connecticut,50.0,10,92895.56,1,1,0,154344,1
15619653,666.0,New Jersey,47.0,2,0.0,1,1,0,35047,1
15619955,733.0,Connecticut,34.0,3,100337.96,3,1,0,48559,1
15619972,807.0,New Jersey,47.0,9,167664.83,1,0,0,125440,1
15620204,543.0,Connecticut,57.0,1,106138.33,2,1,1,120657,1
15620756,747.0,New Jersey,49.0,6,202904.64,1,1,1,17299,1
15620981,684.0,New Jersey,48.0,3,73309.38,1,0,0,21228,1
15621004,603.0,New Jersey,32.0,7,0.0,1,1,0,198056,1
15621083,698.0,New Jersey,57.0,6,136325.48,2,1,1,72549,1
15621210,599.0,Connecticut,46.0,9,123444.72,1,1,1,31368,1
15621423,736.0,New Jersey,42.0,7,117280.23,3,0,0,41921,1
15621550,535.0,New York,50.0,1,140292.58,3,0,0,69531,1
15621611,742.0,Connecticut,55.0,5,155196.17,1,0,1,121208,1
15622033,847.0,Connecticut,41.0,3,101543.51,4,1,0,16025,1
15622217,538.0,New Jersey,38.0,8,88758.95,2,0,0,28226,1
15622478,698.0,New Jersey,40.0,7,105061.74,3,1,0,107815,1
15622518,768.0,New Jersey,26.0,5,51116.26,1,1,1,70455,1
15622532,708.0,New Jersey,47.0,0,126589.12,2,0,1,132730,1
15622631,588.0,New Jersey,44.0,8,154409.74,1,1,0,49324,1
15622897,646.0,New Jersey,46.0,4,0.0,3,1,0,93251,1
15622985,679.0,New Jersey,39.0,4,0.0,1,0,0,172939,1
15623063,651.0,Connecticut,35.0,8,110067.71,1,1,0,127679,1
15623107,686.0,New York,45.0,3,74274.87,3,1,0,64907,1
15623202,704.0,Connecticut,39.0,10,102556.18,2,1,0,171971,1
15623210,484.0,Connecticut,55.0,8,149349.58,3,0,0,137520,1
15623219,596.0,New Jersey,33.0,8,0.0,1,1,0,121189,1
15623369,708.0,New Jersey,52.0,10,105355.81,1,1,0,123,1
15623499,548.0,Connecticut,49.0,9,108437.89,1,0,0,127023,1
15623630,634.0,Connecticut,56.0,3,116251.24,1,0,1,42430,1
15623712,453.0,New York,42.0,5,0.0,3,1,0,83008,1
15623944,511.0,New York,66.0,4,0.0,1,1,0,1643,1
15623989,435.0,New Jersey,54.0,3,0.0,1,1,0,156910,1
15624180,584.0,Connecticut,37.0,10,134171.8,4,1,1,70927,1
15624388,649.0,Connecticut,50.0,5,155393.32,1,1,1,87351,1
15624510,696.0,New Jersey,52.0,6,139781.06,1,1,0,27445,1
15624519,656.0,Connecticut,49.0,9,97092.87,1,1,0,74771,1
15624641,740.0,New York,43.0,9,0.0,1,1,0,199291,1
15624744,622.0,Connecticut,42.0,9,115766.26,1,0,0,72156,1
15624820,683.0,New York,56.0,7,50911.21,3,0,0,97629,1
15624993,753.0,New Jersey,36.0,7,128518.98,1,1,1,44568,1
15625080,745.0,New York,54.0,8,0.0,1,1,0,173912,1
15625092,502.0,Connecticut,57.0,3,101465.31,1,1,0,43568,1
15625175,742.0,Connecticut,43.0,6,97067.69,1,0,1,60920,1
15625426,754.0,Connecticut,55.0,3,161608.81,1,1,0,8081,1
15625501,570.0,Connecticut,38.0,1,127201.58,1,1,0,147168,1
15625545,712.0,New York,52.0,9,0.0,1,1,1,117977,1
15625706,693.0,Connecticut,45.0,2,116546.59,2,0,0,23140,1
15625761,632.0,Connecticut,41.0,8,127205.32,4,1,0,93875,1
15625824,596.0,New York,30.0,6,121345.88,4,1,0,41922,1
15626008,622.0,Connecticut,52.0,9,111973.97,1,1,1,162756,1
15626147,608.0,New Jersey,62.0,8,144976.5,1,0,0,175836,1
15626612,741.0,New York,40.0,4,104784.23,1,1,0,135164,1
15626787,698.0,New York,31.0,8,185078.26,1,0,0,115338,1
15626795,672.0,New Jersey,40.0,3,0.0,1,1,0,113172,1
15627220,735.0,Connecticut,43.0,9,98807.45,1,0,0,184570,1
15627232,608.0,Connecticut,44.0,7,114203.47,1,1,1,77830,1
15627298,589.0,New Jersey,37.0,7,85146.48,2,1,0,86490,1
15627305,606.0,New York,35.0,7,0.0,1,1,0,106837,1
15627352,459.0,Connecticut,46.0,7,110356.42,1,1,0,4969,1
15627360,432.0,New Jersey,42.0,9,152603.45,1,1,0,110265,1
15627665,614.0,New Jersey,46.0,4,0.0,1,1,0,74380,1
15627840,682.0,New Jersey,42.0,0,0.0,1,0,1,91982,1
15627847,850.0,New Jersey,40.0,6,0.0,1,1,0,136985,1
15627876,719.0,New York,47.0,9,116393.59,1,1,0,63051,1
15627995,756.0,Connecticut,26.0,5,155143.52,1,0,1,135035,1
15628219,665.0,Connecticut,37.0,3,111911.63,1,1,1,110360,1
15628674,844.0,New Jersey,40.0,7,113348.14,1,1,0,31904,1
15628767,608.0,New York,63.0,3,139529.93,2,1,1,175696,1
15628886,677.0,New York,56.0,5,123959.97,1,1,1,60591,1
15628936,692.0,New York,28.0,9,118945.09,1,0,0,16064,1
15628947,693.0,New Jersey,38.0,3,0.0,2,0,0,78133,1
15628972,699.0,Connecticut,32.0,1,123906.22,3,1,1,127444,1
15629078,850.0,Connecticut,45.0,5,127258.79,1,1,1,192744,1
15629094,528.0,New Jersey,36.0,1,156948.41,1,1,1,149912,1
15629244,635.0,New York,50.0,7,159453.64,2,0,0,54561,1
15629273,638.0,Connecticut,42.0,8,145177.84,1,1,0,193472,1
15629299,546.0,Connecticut,52.0,1,106074.89,1,1,1,23548,1
15629323,617.0,Connecticut,37.0,4,116471.43,2,1,0,175325,1
15629338,658.0,New York,31.0,2,36566.96,1,1,0,103645,1
15629575,717.0,New Jersey,36.0,2,148061.89,1,1,0,179129,1
15629677,687.0,New York,39.0,2,0.0,3,0,0,188151,1
15629985,723.0,Connecticut,47.0,10,90450.0,2,0,0,103379,1
15630592,516.0,New Jersey,45.0,4,0.0,1,1,0,95274,1
15630617,727.0,Connecticut,36.0,6,140418.81,1,1,1,113034,1
15630698,745.0,New Jersey,55.0,9,110123.59,1,0,1,51548,1
15630725,649.0,New Jersey,45.0,5,92786.66,1,1,0,173366,1
15631070,667.0,Connecticut,55.0,9,154393.43,1,1,1,137675,1
15631189,613.0,Connecticut,38.0,9,67111.65,1,1,0,78567,1
15631240,645.0,New Jersey,36.0,8,0.0,2,1,1,12097,1
15631305,599.0,New York,28.0,4,126833.79,2,1,0,60843,1
15632051,550.0,Connecticut,42.0,10,128707.31,1,1,0,63093,1
15632118,698.0,New York,45.0,5,164450.94,1,1,0,141970,1
15632280,544.0,New York,53.0,9,0.0,1,1,0,125692,1
15632503,563.0,New Jersey,32.0,0,148326.09,1,1,0,191604,1
15632665,832.0,New Jersey,61.0,2,0.0,1,0,1,127805,1
15632882,684.0,Connecticut,37.0,1,126817.13,2,1,1,29996,1
15633043,545.0,New York,39.0,6,0.0,1,0,0,38411,1
15633112,681.0,Connecticut,42.0,3,118199.97,2,1,0,9453,1
15633194,771.0,New Jersey,41.0,10,108309.0,4,1,1,137510,1
15633213,628.0,New York,50.0,8,0.0,1,0,0,144367,1
15633233,500.0,New Jersey,56.0,1,100374.58,1,1,0,118491,1
15633352,628.0,New Jersey,31.0,6,175443.75,1,1,0,113167,1
15633608,641.0,New Jersey,33.0,2,146193.6,2,1,1,55797,1
15633930,648.0,New York,56.0,6,157559.59,2,1,0,140991,1
15634551,727.0,Connecticut,46.0,3,115248.11,4,1,0,130752,1
15634602,619.0,New Jersey,42.0,2,0.0,1,1,1,101349,1
15634844,598.0,Connecticut,41.0,3,91536.93,1,1,0,191469,1
15634891,504.0,Connecticut,43.0,7,102365.49,1,1,0,194691,1
15634950,657.0,Connecticut,57.0,8,107174.58,1,1,1,126370,1
15634968,789.0,Connecticut,37.0,6,110689.07,1,1,1,71121,1
15634974,614.0,New Jersey,37.0,8,75150.34,4,0,1,131767,1
15635034,727.0,Connecticut,37.0,9,101191.83,1,1,1,34551,1
15635116,659.0,New York,60.0,2,0.0,1,1,0,177480,1
15635141,598.0,Connecticut,59.0,8,118210.42,2,0,0,60192,1
15635364,618.0,New Jersey,49.0,9,44301.43,3,1,1,89729,1
15635396,738.0,Connecticut,29.0,9,139106.19,1,1,0,141872,1
15635435,648.0,New Jersey,54.0,9,120633.42,1,0,0,5924,1
15635660,612.0,Connecticut,30.0,9,142910.15,1,1,0,105891,1
15635870,579.0,Connecticut,50.0,5,117721.02,1,0,1,192147,1
15635942,576.0,New Jersey,40.0,9,0.0,2,1,0,112465,1
15635964,566.0,Connecticut,65.0,4,120100.41,1,1,0,107563,1
15636023,619.0,New Jersey,40.0,10,0.0,1,1,1,147094,1
15636089,678.0,Connecticut,51.0,1,145751.03,1,0,0,109718,1
15636330,588.0,Connecticut,48.0,1,143279.58,2,1,0,31581,1
15636428,703.0,New York,45.0,1,0.0,1,1,0,182784,1
15636454,691.0,New Jersey,60.0,6,101070.69,1,1,0,177356,1
15636592,651.0,New Jersey,35.0,0,181821.96,2,0,1,36924,1
15636624,805.0,New York,39.0,5,165272.13,1,1,0,14110,1
15636736,611.0,New Jersey,53.0,7,0.0,2,0,1,156495,1
15636977,507.0,Connecticut,36.0,9,118214.32,3,1,0,119110,1
15636999,414.0,New Jersey,38.0,8,0.0,1,0,1,77661,1
15637476,683.0,Connecticut,57.0,5,162448.69,1,0,0,9222,1
15637599,510.0,Connecticut,44.0,4,123070.89,1,1,0,28461,1
15637690,622.0,Connecticut,34.0,7,98675.74,1,1,0,138907,1
15637753,751.0,Connecticut,50.0,2,96888.39,1,1,0,77206,1
15637876,663.0,Connecticut,36.0,6,77253.5,1,0,0,35818,1
15638355,658.0,New Jersey,35.0,5,126397.66,1,0,0,156362,1
15638607,546.0,New Jersey,52.0,2,0.0,1,1,0,137332,1
15638610,635.0,Connecticut,65.0,5,117325.54,1,1,0,155800,1
15638882,710.0,Connecticut,62.0,9,148214.36,1,1,0,48571,1
15638989,711.0,New Jersey,25.0,5,190066.54,1,0,0,51345,1
15639077,622.0,New Jersey,30.0,2,158584.82,3,1,0,142343,1
15639117,624.0,New York,34.0,6,0.0,1,1,0,583,1
15639278,580.0,Connecticut,36.0,6,145387.32,2,1,1,169963,1
15639357,415.0,New Jersey,46.0,9,134950.19,3,0,0,178587,1
15639946,597.0,Connecticut,39.0,8,162532.14,3,1,0,36051,1
15640034,551.0,New Jersey,42.0,2,139561.46,1,1,0,43435,1
15640074,666.0,New York,47.0,5,0.0,1,0,0,166651,1
15640078,660.0,Connecticut,39.0,5,135134.99,1,1,0,173683,1
15640258,685.0,New Jersey,50.0,6,94238.75,2,1,1,50664,1
15640409,817.0,Connecticut,46.0,0,89087.89,1,0,1,87942,1
15640454,693.0,Connecticut,40.0,0,120711.73,1,0,0,27345,1
15640507,762.0,New York,35.0,3,119349.69,3,1,1,47114,1
15640521,552.0,Connecticut,33.0,3,144962.74,1,1,0,58845,1
15640686,700.0,New Jersey,46.0,5,95872.86,1,1,0,98273,1
15640846,546.0,Connecticut,58.0,3,106458.31,4,1,0,128882,1
15640852,617.0,Connecticut,39.0,5,83348.89,3,1,0,7954,1
15640905,579.0,New York,35.0,1,129490.36,2,0,1,8591,1
15641158,739.0,Connecticut,32.0,3,102128.27,1,1,0,63981,1
15641175,701.0,Connecticut,63.0,3,120916.52,3,0,0,144727,1
15641312,615.0,New Jersey,36.0,6,0.0,1,1,1,27012,1
15641319,518.0,New York,50.0,4,0.0,1,0,0,107112,1
15641359,662.0,New York,35.0,6,0.0,2,0,0,2424,1
15641366,599.0,Connecticut,61.0,1,124737.96,1,0,1,90390,1
15641389,659.0,Connecticut,48.0,4,123593.22,2,1,0,82469,1
15641413,587.0,Connecticut,49.0,7,155393.98,2,1,0,13308,1
15641416,732.0,Connecticut,61.0,9,94867.18,2,1,1,157528,1
15641604,850.0,New Jersey,55.0,10,98488.08,1,1,0,155880,1
15641675,611.0,New Jersey,49.0,2,88915.37,3,0,0,161435,1
15641688,644.0,New York,18.0,7,0.0,1,0,1,59645,1
15641782,540.0,New Jersey,31.0,7,0.0,1,0,1,183052,1
15641860,764.0,Connecticut,34.0,6,108760.27,2,1,0,166325,1
15641934,749.0,New York,46.0,9,66582.81,1,1,0,78753,1
15641994,667.0,Connecticut,43.0,1,103018.45,1,1,0,32462,1
15642001,576.0,Connecticut,44.0,9,119530.52,1,1,0,119057,1
15642002,554.0,New Jersey,35.0,6,117707.18,2,0,0,95277,1
15642041,727.0,Connecticut,40.0,1,93051.64,2,1,0,71865,1
15642098,622.0,New York,36.0,0,108960.0,2,1,0,111180,1
15642162,603.0,Connecticut,35.0,1,123407.69,1,1,0,152542,1
15642345,714.0,Connecticut,49.0,4,93059.34,1,1,0,7572,1
15642391,621.0,Connecticut,51.0,4,109978.83,1,0,0,177741,1
15642530,706.0,Connecticut,47.0,10,144090.42,1,1,0,140939,1
15642821,383.0,New York,48.0,8,95808.19,1,0,0,137702,1
15642824,826.0,New York,56.0,8,174506.1,2,0,1,161803,1
15643024,479.0,Connecticut,35.0,4,138718.92,1,1,1,47252,1
15643158,598.0,New Jersey,40.0,9,0.0,1,1,0,68463,1
15643188,671.0,Connecticut,47.0,7,114603.76,2,1,0,153194,1
15643487,630.0,New York,39.0,10,105473.74,1,0,0,58855,1
15643630,770.0,New York,55.0,9,63127.41,2,1,0,185211,1
15643671,696.0,Connecticut,49.0,5,97036.22,2,1,0,152451,1
15643770,682.0,New Jersey,52.0,5,112670.48,1,1,0,21085,1
15643865,601.0,New Jersey,40.0,3,92055.36,1,0,1,164652,1
15643916,619.0,New York,46.0,8,62400.48,1,1,1,132498,1
15643967,652.0,New Jersey,37.0,4,92208.54,1,0,1,197700,1
15644174,638.0,Connecticut,27.0,4,135096.05,1,1,1,186524,1
15644179,606.0,New Jersey,39.0,3,0.0,2,1,0,50560,1
15644200,807.0,New York,42.0,1,0.0,1,1,0,16501,1
15644361,702.0,New Jersey,40.0,1,103549.24,1,0,0,9713,1
15644453,606.0,Connecticut,41.0,4,132670.53,1,1,0,156476,1
15644692,546.0,New Jersey,47.0,8,0.0,1,1,1,66408,1
15644796,821.0,New York,38.0,8,0.0,2,0,1,126241,1
15644833,675.0,New Jersey,54.0,2,0.0,1,1,0,149584,1
15644994,714.0,Connecticut,54.0,4,137986.58,2,0,1,51309,1
15645200,581.0,Connecticut,54.0,2,152508.99,1,1,0,187598,1
15645271,615.0,Connecticut,24.0,8,108528.07,2,0,0,179488,1
15645323,630.0,New Jersey,55.0,2,0.0,1,1,1,106202,1
15645355,677.0,Connecticut,34.0,3,126729.41,1,1,1,26106,1
15645371,613.0,Connecticut,51.0,7,147262.11,1,1,1,53631,1
15645404,625.0,New Jersey,51.0,4,124620.01,2,1,0,92244,1
15645511,727.0,New York,43.0,2,97403.18,1,1,1,107415,1
15645572,743.0,New Jersey,40.0,6,0.0,1,1,0,28281,1
15645847,569.0,Connecticut,35.0,2,109196.66,3,1,0,109393,1
15646082,676.0,New Jersey,34.0,8,82909.14,1,1,0,91817,1
15646091,560.0,New York,43.0,4,95140.44,2,1,0,123181,1
15646190,677.0,New Jersey,56.0,0,119963.45,1,0,0,158326,1
15646372,616.0,New Jersey,66.0,1,135842.41,1,1,0,183841,1
15646513,803.0,New Jersey,42.0,5,0.0,1,1,0,196467,1
15646720,628.0,New York,55.0,7,0.0,3,1,0,85891,1
15646764,617.0,Connecticut,58.0,3,119024.75,2,1,0,35199,1
15646810,603.0,Connecticut,44.0,6,108122.39,2,1,0,108488,1
15647008,624.0,Connecticut,54.0,3,116726.22,1,1,0,110498,1
15647292,697.0,New Jersey,63.0,7,148368.02,1,0,0,118862,1
15647306,777.0,New Jersey,29.0,9,131240.61,1,1,1,163746,1
15647385,579.0,New York,56.0,4,99340.83,1,0,0,4524,1
15647725,675.0,New Jersey,61.0,5,62055.17,3,1,0,166305,1
15647838,648.0,Connecticut,51.0,2,116574.84,1,1,0,4121,1
15647842,601.0,Connecticut,48.0,8,120782.7,1,1,0,63941,1
15647898,610.0,New York,50.0,5,130554.51,3,1,0,184758,1
15647965,477.0,New Jersey,57.0,9,114023.64,2,1,1,71167,1
15648075,686.0,Connecticut,47.0,5,170935.94,1,1,0,173180,1
15648362,728.0,Connecticut,45.0,3,108924.33,2,1,0,84300,1
15648489,487.0,New Jersey,53.0,4,199689.49,1,1,1,24208,1
15648577,493.0,New Jersey,31.0,3,0.0,1,1,1,176570,1
15648681,747.0,New Jersey,47.0,5,139914.6,4,0,1,129965,1
15648794,836.0,New York,57.0,4,101247.06,1,1,0,37142,1
15648800,731.0,Connecticut,21.0,8,132312.06,1,1,0,106663,1
15648881,581.0,Connecticut,40.0,0,101016.53,1,0,1,7926,1
15648933,831.0,Connecticut,44.0,3,111100.98,1,1,1,28144,1
15648967,698.0,Connecticut,64.0,1,169362.43,1,1,0,84760,1
15649024,748.0,New Jersey,39.0,9,132865.56,1,1,1,59636,1
15649033,603.0,Connecticut,55.0,7,127723.25,2,1,0,139469,1
15649121,665.0,New Jersey,52.0,3,0.0,1,1,0,116137,1
15649150,531.0,New Jersey,53.0,5,127642.44,1,1,0,141501,1
15649292,748.0,New Jersey,49.0,7,29602.08,1,0,0,163551,1
15649487,578.0,Connecticut,38.0,4,113150.44,2,1,0,176713,1
15649616,636.0,New York,60.0,7,124447.73,1,1,1,141365,1
15649853,625.0,New Jersey,45.0,3,0.0,1,1,1,184474,1
15650026,513.0,New Jersey,44.0,1,63562.02,2,0,1,52630,1
15650424,641.0,New Jersey,48.0,3,147341.43,1,1,1,157459,1
15650442,644.0,Connecticut,32.0,8,141528.88,1,1,1,167087,1
15650488,492.0,New Jersey,48.0,6,127253.98,1,1,1,92144,1
15650538,445.0,Connecticut,48.0,7,168286.58,1,1,0,16646,1
15650575,720.0,New York,59.0,6,0.0,2,1,1,160849,1
15650591,809.0,Connecticut,50.0,10,118098.62,1,1,1,100720,1
15651022,480.0,Connecticut,44.0,10,129608.57,1,1,0,5473,1
15651052,399.0,Connecticut,46.0,2,127655.22,1,1,0,139995,1
15651264,850.0,Connecticut,51.0,4,124425.99,1,0,0,118545,1
15651352,529.0,New Jersey,38.0,2,0.0,1,1,0,146389,1
15651533,570.0,Connecticut,50.0,5,129293.74,1,1,0,177805,1
15651554,618.0,Connecticut,54.0,4,118449.21,1,1,1,133573,1
15651581,758.0,Connecticut,68.0,6,112595.85,1,1,0,35865,1
15651627,628.0,Connecticut,39.0,1,115341.19,1,1,1,107674,1
15651664,615.0,New Jersey,61.0,1,104267.7,1,1,0,62846,1
15651674,438.0,New York,54.0,2,0.0,1,0,0,191763,1
15651823,590.0,New Jersey,60.0,6,147751.75,1,1,0,88206,1
15651883,794.0,Connecticut,55.0,6,115796.7,1,1,0,160526,1
15651900,782.0,Connecticut,53.0,1,81571.05,1,1,0,182960,1
15651983,591.0,New Jersey,56.0,9,128882.49,1,1,1,196242,1
15652030,637.0,Connecticut,49.0,2,108204.52,1,1,0,169038,1
15652693,573.0,New Jersey,26.0,4,129109.02,1,0,0,149815,1
15653251,408.0,New Jersey,84.0,8,87873.39,1,0,0,188485,1
15653275,785.0,New York,54.0,1,0.0,2,1,0,45114,1
15653347,560.0,New York,47.0,1,0.0,1,0,0,128883,1
15653572,673.0,New York,43.0,8,127132.96,1,0,1,6009,1
15653776,720.0,Connecticut,57.0,1,162082.31,4,0,0,27146,1
15653849,572.0,Connecticut,48.0,3,152827.99,1,1,0,38412,1
15653937,638.0,Connecticut,53.0,1,123916.67,1,1,0,16658,1
15654000,705.0,New Jersey,35.0,5,0.0,1,1,0,133991,1
15654390,640.0,New Jersey,33.0,7,154575.76,1,1,0,25722,1
15654456,511.0,Connecticut,48.0,6,149726.08,1,0,0,88308,1
15654457,685.0,New York,30.0,2,0.0,3,1,1,172576,1
15654531,477.0,New Jersey,22.0,5,82559.42,2,0,0,163113,1
15654562,850.0,New York,45.0,5,174088.3,4,1,0,5669,1
15654577,549.0,Connecticut,54.0,5,92877.33,1,1,0,2620,1
15654673,625.0,New Jersey,49.0,6,173434.9,1,1,0,165581,1
15654700,523.0,New Jersey,40.0,2,102967.41,1,1,0,128702,1
15654733,794.0,Connecticut,57.0,3,117056.46,1,1,0,93337,1
15654772,640.0,New Jersey,47.0,6,89799.46,2,0,1,13784,1
15654859,612.0,New York,63.0,2,131629.17,2,1,0,122110,1
15655082,607.0,New Jersey,48.0,4,112070.86,3,1,0,173568,1
15655123,505.0,New York,45.0,9,131355.3,3,1,0,195395,1
15655175,740.0,Connecticut,40.0,4,114318.78,2,1,0,129334,1
15655213,591.0,Connecticut,51.0,8,132508.3,1,1,1,161305,1
15655360,782.0,Connecticut,72.0,5,148666.99,1,1,0,2606,1
15655410,768.0,Connecticut,49.0,1,133384.66,1,1,0,102397,1
15655436,839.0,Connecticut,47.0,2,136911.07,1,1,1,168185,1
15656086,542.0,New York,54.0,8,105770.14,1,0,1,140930,1
15656148,376.0,Connecticut,29.0,4,115046.74,4,1,0,119347,1
15656683,551.0,New Jersey,52.0,1,0.0,1,0,0,63585,1
15656822,568.0,Connecticut,43.0,5,87612.64,4,1,1,107155,1
15657107,563.0,New York,46.0,8,106171.68,1,1,0,163146,1
15657284,674.0,Connecticut,47.0,6,106901.94,1,1,1,2079,1
15657306,567.0,New Jersey,47.0,2,0.0,1,0,0,110900,1
15657342,850.0,Connecticut,28.0,4,147972.19,1,1,0,60709,1
15657349,803.0,Connecticut,50.0,8,98173.02,1,0,0,22457,1
15657529,714.0,Connecticut,53.0,1,99141.86,1,1,1,72496,1
15657535,590.0,New York,29.0,10,0.0,1,1,1,51908,1
15657809,585.0,New Jersey,55.0,10,106415.57,3,1,1,122961,1
15657829,806.0,Connecticut,30.0,8,168078.83,1,1,0,85028,1
15657957,602.0,Connecticut,26.0,8,113674.2,1,1,0,197861,1
15658052,626.0,New Jersey,44.0,10,81553.93,1,1,0,20064,1
15658057,812.0,New York,44.0,8,0.0,3,1,0,66927,1
15658067,636.0,Connecticut,48.0,3,120568.41,1,1,0,190160,1
15658409,686.0,New Jersey,41.0,5,128876.71,3,1,1,106939,1
15658475,834.0,New Jersey,36.0,8,142882.49,1,1,0,89983,1
15658577,629.0,New Jersey,37.0,10,99546.25,3,0,1,25137,1
15658716,667.0,Connecticut,37.0,5,92171.35,3,1,0,178106,1
15658768,547.0,New Jersey,49.0,2,0.0,1,0,0,65467,1
15658889,689.0,New Jersey,22.0,4,136444.25,1,1,0,51980,1
15658929,683.0,New York,29.0,0,133702.89,1,1,0,55583,1
15658969,711.0,New Jersey,51.0,7,0.0,3,1,0,38410,1
15658982,650.0,Connecticut,28.0,5,122034.4,3,0,1,146663,1
15659092,621.0,New Jersey,50.0,5,0.0,2,1,0,191757,1
15659327,520.0,New Jersey,49.0,5,121197.64,1,1,0,72577,1
15659366,807.0,New Jersey,43.0,1,105799.32,2,1,0,34888,1
15659567,473.0,New Jersey,39.0,9,117103.26,2,1,1,85938,1
15659651,531.0,Connecticut,31.0,7,117052.82,1,1,0,118508,1
15659694,634.0,Connecticut,53.0,3,113781.5,2,1,1,106345,1
15659736,716.0,Connecticut,66.0,5,121411.9,1,0,0,10070,1
15659800,584.0,New York,50.0,1,0.0,1,0,1,152568,1
15659931,637.0,Connecticut,55.0,1,123378.2,1,1,0,81432,1
15660316,420.0,Connecticut,34.0,1,135549.9,1,0,0,149471,1
15660417,613.0,Connecticut,43.0,10,120481.69,1,0,0,94875,1
15660429,665.0,New York,42.0,2,156371.61,2,0,1,156775,1
15660505,735.0,Connecticut,46.0,2,106344.95,1,1,0,114371,1
15661034,813.0,Connecticut,29.0,5,106059.4,1,0,0,187977,1
15661162,526.0,New York,49.0,2,0.0,1,1,0,114540,1
15661275,532.0,Connecticut,52.0,3,110791.97,1,1,0,148705,1
15661409,542.0,New Jersey,42.0,1,0.0,1,1,1,178257,1
